airport_name,iata_code,country_code,city,airport_type,latitude,longitude
Bovanenkovo Airport,BVJ,RU,Bovanenkovo,medium_airport,70.315278,68.333611
Salekhard Airport,SLY,RU,Salekhard,medium_airport,66.5907974243164,66.61100006103516
Berezovo Airport,EZV,RU,,medium_airport,63.92100143432617,65.03050231933594
Khanty Mansiysk Airport,HMA,RU,Khanty-Mansiysk,medium_airport,61.0285,69.086098
Nyagan Airport,NYA,RU,Nyagan,medium_airport,62.110001,65.614998
Beloyarskiy Airport,EYK,RU,,medium_airport,63.686901,66.698601
Sovetskiy Airport,OVS,RU,Sovetskiy,medium_airport,61.326622009277344,63.60191345214844
Uray Airport,URJ,RU,Uray,medium_airport,60.103298,64.826698
Izhevsk Airport,IJK,RU,Izhevsk,medium_airport,56.834524,53.462172
Pobedilovo Airport,KVX,RU,Kirov,medium_airport,58.503883,49.347831
Nadym Airport,NYM,RU,Nadym,medium_airport,65.48090362548828,72.69889831542969
Novy Urengoy Airport,NUX,RU,Novy Urengoy,medium_airport,66.06939697265625,76.52030181884766
Nizhnevartovsk Airport,NJC,RU,Nizhnevartovsk,large_airport,60.949299,76.483597
Perm International Airport,PEE,RU,Perm,large_airport,57.914501,56.021198
Kogalym International Airport,KGP,RU,Kogalym,medium_airport,62.190399169921875,74.53379821777344
Nefteyugansk Airport,NFG,RU,Nefteyugansk,medium_airport,61.108299,72.650002
Noyabrsk Airport,NOJ,RU,Noyabrsk,medium_airport,63.18330001831055,75.2699966430664
Surgut International Airport,SGC,RU,Surgut,large_airport,61.340501,73.405782
Koltsovo Airport,SVX,RU,Yekaterinburg,large_airport,56.743099212646,60.802700042725
Tobolsk Remezov Airport,RMZ,RU,Tobolsk,medium_airport,58.059712,68.347997
Roshchino International Airport,TJM,RU,Tyumen,large_airport,57.178984,65.327696
Kurgan Airport,KRO,RU,Kurgan,medium_airport,55.4753,65.415604
Ashgabat International Airport,ASB,TM,Ashgabat,large_airport,37.986801,58.361
Turkmenbaşy International Airport,KRW,TM,Turkmenbaşy,medium_airport,40.062833,53.005085
Mary International Airport,MYP,TM,Mary,medium_airport,37.62353,61.895668
Dashoguz International Airport,TAZ,TM,Daşoguz,large_airport,41.759853,59.836149
Türkmenabat International Airport,CRZ,TM,Türkmenabat,large_airport,38.930662,63.563982
Dushanbe International Airport,DYU,TJ,Dushanbe,large_airport,38.543746,68.822977
Kulob International Airport,TJU,TJ,Kulob,large_airport,37.988098,69.805
Khujand International Airport,LBD,TJ,Khujand,large_airport,40.215401,69.694702
Bokhtar International Airport,KQT,TJ,Bokhtar,large_airport,37.866315,68.864475
Namangan International Airport,NMA,UZ,Namangan,large_airport,40.984622,71.5578
Andijan International Airport,AZN,UZ,Andijan,large_airport,40.727699,72.293999
Fergana International Airport,FEG,UZ,Fergana,medium_airport,40.358799,71.745003
Nukus International Airport,NCU,UZ,Nukus,large_airport,42.4884,59.623299
Urgench International Airport,UGC,UZ,Urgench,large_airport,41.58274,60.64338
Navoi International Airport,NVI,UZ,Navoi,medium_airport,40.117599,65.172658
Bukhara International Airport,BHK,UZ,Bukhara,large_airport,39.775319,64.482279
Samarkand International Airport,SKD,UZ,Samarkand,large_airport,39.701842,66.981467
Termez Airport,TMJ,UZ,Termez,medium_airport,37.287261,67.311869
Tashkent-Khumo International Airport,TVT,UZ,Tashkent,medium_airport,41.312889,69.395535
Tashkent International Airport,TAS,UZ,Tashkent,large_airport,41.2579,69.281197
Zomin Airport,OMN,UZ,Zomin,medium_airport,40.01402,68.41103
Kostroma Sokerkino Airport,KMW,RU,Kostroma,medium_airport,57.796902,41.019402
Grabtsevo Airport,KLF,RU,Kaluga,medium_airport,54.5499992371,36.3666687012
Ivanovo South Airport,IWA,RU,Ivanovo,medium_airport,56.93939971923828,40.940799713134766
Staroselye Airport,RYB,RU,Rybinsk,medium_airport,58.104198,38.929401
Bryansk International Airport,BZK,RU,Bryansk,medium_airport,53.214403,34.175965
Zhukovsky International Airport,ZIA,RU,Moscow,large_airport,55.553299,38.150002
Domodedovo International Airport,DME,RU,Moscow,large_airport,55.408798,37.9063
Golden Ring Yaroslavl International Airport,IAR,RU,Tunoshna,large_airport,57.560699,40.157398
Sheremetyevo International Airport,SVO,RU,Moscow,large_airport,55.976858,37.41121
Migalovo Air Base,KLD,RU,Tver,medium_airport,56.82469940185547,35.7577018737793
Chkalovskiy Air Base,CKL,RU,Moscow,medium_airport,55.8783,38.061699
Belgorod International Airport,EGO,RU,Belgorod,medium_airport,50.643798828125,36.5900993347168
Kursk East Airport,URS,RU,Kursk,medium_airport,51.7505989074707,36.29560089111328
Lipetsk Airport,LPK,RU,Lipetsk,medium_airport,52.70280075073242,39.53779983520508
Voronezh International Airport,VOZ,RU,Voronezh,large_airport,51.813683,39.231711
Donskoye Airport,TBW,RU,Tambov,medium_airport,52.806099,41.4828
Vnukovo International Airport,VKO,RU,Moscow,large_airport,55.591499,37.261501
Ukhta Airport,UCT,RU,Ukhta,medium_airport,63.566898,53.804699
Inta Airport,INA,RU,Inta,medium_airport,66.053372,60.105786
Pechora Airport,PEX,RU,Pechora,medium_airport,65.121101,57.130798
Usinsk Airport,USK,RU,Usinsk,medium_airport,66.0047,57.367199
Vorkuta Airport,VKT,RU,Vorkuta,medium_airport,67.488602,63.993099
Ust-Tsylma Airport,UTS,RU,Ust-Tsylma,medium_airport,65.437294,52.200336
Syktyvkar Airport,SCW,RU,Syktyvkar,medium_airport,61.64699935913086,50.84510040283203
Nizhny Novgorod / Strigino International Airport,GOJ,RU,Nizhny Novgorod,large_airport,56.227351,43.785152
Bugulma Airport,UUA,RU,Bugulma,medium_airport,54.641184,52.800229
Kazan International Airport,KZN,RU,Kazan,large_airport,55.606201,49.278702
Begishevo Airport,NBC,RU,Nizhnekamsk,medium_airport,55.564701,52.092499
Yoshkar-Ola Airport,JOK,RU,Yoshkar-Ola,medium_airport,56.7006,47.904701
Cheboksary Airport,CSY,RU,Cheboksary,medium_airport,56.090302,47.347301
Ulyanovsk Baratayevka Airport,ULV,RU,Ulyanovsk,large_airport,54.268299,48.2267
Ulyanovsk Vostochny Airport,ULY,RU,Cherdakly,medium_airport,54.401001,48.8027
Orenburg Central Airport,REN,RU,Orenburg,medium_airport,51.792668,55.457229
Orsk Airport,OSW,RU,Orsk,medium_airport,51.072498,58.5956
Penza Airport,PEZ,RU,Penza,medium_airport,53.110599517822266,45.02109909057617
Saransk International Airport,SKX,RU,Saransk,large_airport,54.12513,45.212257
Balakovo Airport,BWO,RU,Balakovo,medium_airport,51.858299,47.745602
Gagarin International Airport,GSV,RU,Saratov,large_airport,51.712778,46.171111
Ufa International Airport,UFA,RU,Ufa,large_airport,54.557498931885,55.874401092529
Kurumoch International Airport,KUF,RU,Samara,large_airport,53.504902,50.164299
"Rewa Airport, Chorhata, REWA",REW,IN,Rewa,medium_airport,24.503401,81.220299
Gondia Airport,GDB,IN,Gondia,medium_airport,21.526817,80.290347
Sardar Vallabh Patel International Airport,AMD,IN,Ahmedabad,large_airport,23.0772,72.634697
Akola Airport,AKD,IN,Akola,medium_airport,20.698931,77.056883
Aurangabad Airport,IXU,IN,Aurangabad,medium_airport,19.862875,75.396312
Chhatrapati Shivaji Maharaj International Airport,BOM,IN,Mumbai,large_airport,19.088699,72.867897
Bhuj Airport,BHJ,IN,Bhuj,medium_airport,23.2877998352,69.6701965332
Belagavi Airport,IXG,IN,Belgaum,medium_airport,15.8593,74.618301
Vadodara International Airport,BDQ,IN,Vadodara,large_airport,22.336201,73.226303
Raja Bhoj International Airport,BHO,IN,Bhopal,large_airport,23.2875,77.337402
Bhavnagar Airport,BHU,IN,Bhavnagar,medium_airport,21.752199173,72.1852035522
Daman Airport,NMB,IN,Daman,medium_airport,20.434401,72.843201
Hubballi Airport,HBX,IN,Hubballi,medium_airport,15.361084,75.082096
Rajkot International Airport,HSR,IN,Rajkot,large_airport,22.378824,71.039391
Devi Ahilya Bai Holkar International Airport,IDR,IN,Indore,large_airport,22.721404,75.80051
Jabalpur Airport,JLR,IN,Jabalpur,medium_airport,23.177799,80.052002
Jamnagar Airport,JGA,IN,Jamnagar,medium_airport,22.465499877929688,70.01260375976562
Kandla Airport,IXY,IN,Kandla,medium_airport,23.1127,70.100304
Khajuraho Airport,HJR,IN,Khajuraho,medium_airport,24.8172,79.918602
Kolhapur Airport,KLH,IN,Kolhapur,medium_airport,16.6647,74.289398
Keshod Airport,IXK,IN,Keshod,medium_airport,21.317101,70.270401
Murod Kond Airport,LTU,IN,Latur,medium_airport,18.411501,76.464699
Nanded Airport,NDC,IN,Nanded,medium_airport,19.1833,77.316704
Dr. Babasaheb Ambedkar International Airport,NAG,IN,Nagpur,large_airport,21.092199,79.047203
Nashik International Airport,ISK,IN,Nashik,large_airport,20.119101,73.912903
Pune International Airport,PNQ,IN,Pune,large_airport,18.5821,73.919701
Porbandar Airport,PBD,IN,Porbandar,medium_airport,21.649524,69.656405
Ratnagiri Airport,RTC,IN,,medium_airport,17.013599,73.327797
Rajkot Airport,RAJ,IN,Rajkot,medium_airport,22.3092,70.779503
Swami Vivekananda Airport,RPR,IN,Raipur,medium_airport,21.180401,81.7388
Shirdi International Airport,SAG,IN,Kakadi,large_airport,19.689211,74.373655
Solapur Airport,SSE,IN,Solapur,medium_airport,17.6280002594,75.93479919430001
Surat International Airport,STV,IN,Surat,large_airport,21.115531,72.743251
Maharana Pratap Airport,UDR,IN,Udaipur,medium_airport,24.617700576799997,73.89610290530001
Bandaranaike International Colombo Airport,CMB,LK,Colombo,large_airport,7.180759906768799,79.88410186767578
Anuradhapura Airport,ACJ,LK,Anuradhapura,medium_airport,8.301542,80.42848
Batticaloa International Airport,BTC,LK,Batticaloa,medium_airport,7.705073,81.677163
Colombo Ratmalana International Airport,RML,LK,Colombo,large_airport,6.821638,79.885859
Ampara Airport,ADP,LK,Ampara,medium_airport,7.336745,81.623869
Hingurakgoda Air Force Base,HIM,LK,Polonnaruwa Town,medium_airport,8.04981,80.9814
Jaffna International Airport,JAF,LK,Jaffna,large_airport,9.79233,80.070099
Koggala Airport,KCT,LK,Galle,medium_airport,5.993680000305176,80.32029724121094
China Bay Airport,TRR,LK,Trincomalee,medium_airport,8.539159,81.18128
Mattala Rajapaksa International Airport,HRI,LK,Mattala,large_airport,6.283878,81.124163
Battambang Airport,BBM,KH,Battambang,medium_airport,13.0956,103.223999
Phnom Penh International Airport,PNH,KH,Phnom Penh (Pou Senchey),large_airport,11.547155,104.844699
Ratanakiri Airport,RBE,KH,Ratanakiri,medium_airport,13.729999542236328,106.98699951171876
Siem Reap-Angkor International Airport,SAI,KH,Siem Reap,large_airport,13.36974,104.223831
Sihanouk International Airport,KOS,KH,Preah Sihanouk,large_airport,10.570557,103.632067
Along Airport,IXV,IN,,medium_airport,28.17530059814453,94.802001953125
Agartala - Maharaja Bir Bikram Airport,IXA,IN,Agartala,medium_airport,23.886999,91.240402
Bagdogra Airport,IXB,IN,Siliguri,large_airport,26.6812,88.328598
Shillong Airport,SHL,IN,Shillong,medium_airport,25.70359992980957,91.97869873046876
Lal Bahadur Shastri International Airport,VNS,IN,Varanasi,large_airport,25.452171,82.862549
Biju Patnaik International Airport,BBI,IN,Bhubaneswar,large_airport,20.251021,85.814747
Bilaspur Airport,PAB,IN,Bilaspur,medium_airport,21.9884,82.111
Netaji Subhash Chandra Bose International Airport,CCU,IN,Kolkata,large_airport,22.654012,88.44765
Dhanbad Airport,DBD,IN,,medium_airport,23.834,86.425301
Kazi Nazrul Islam Airport,RDP,IN,Durgapur,medium_airport,23.6225,87.243
Darbhanga Airport,DBR,IN,Darbhanga,medium_airport,26.192801,85.916901
Gorakhpur Airport,GOP,IN,Gorakhpur,medium_airport,26.739700317399997,83.4496994019
Lokpriya Gopinath Bordoloi International Airport,GAU,IN,Guwahati,large_airport,26.106654,91.585226
Gaya Airport,GAY,IN,Gaya,medium_airport,24.744301,84.951202
Bir Tikendrajit International Airport,IMF,IN,Imphal,large_airport,24.76,93.896698
Sonari Airport,IXW,IN,Jamshedpur,medium_airport,22.813706,86.168981
Jorhat Airport,JRH,IN,Jorhat,medium_airport,26.730456,94.175416
Kushinagar International Airport,KBK,IN,Kushinagar,medium_airport,26.776534,83.889214
Kailashahar Airport,IXH,IN,Kailashahar,medium_airport,24.308657,92.00768
Silchar Airport,IXS,IN,Silchar,medium_airport,24.9129009247,92.9786987305
Lengpui Airport,AJL,IN,Aizawl (Lengpui),medium_airport,23.840599,92.619698
Lilabari North Lakhimpur Airport,IXI,IN,Lilabari,medium_airport,27.295682,94.097266
Dibrugarh Airport,DIB,IN,Dibrugarh,medium_airport,27.4839000702,95.0168991089
Dimapur Airport,DMU,IN,Dimapur,medium_airport,25.8838996887,93.7711029053
Muzaffarpur Airport,MZU,IN,Muzaffarpur,medium_airport,26.119101,85.313698
Jay Prakash Narayan Airport,PAT,IN,Patna,medium_airport,25.591299,85.087997
Birsa Munda Airport,IXR,IN,Ranchi,medium_airport,23.314300537100003,85.3217010498
Rourkela Airport,RRK,IN,Rourkela,medium_airport,22.256571,84.815193
Tezpur Airport,TEZ,IN,,medium_airport,26.7091007232666,92.78469848632812
Visakhapatnam International Airport,VTZ,IN,Visakhapatnam,large_airport,17.723506,83.227729
Ziro Airport,ZER,IN,Ziro,medium_airport,27.588301,93.828102
Barisal Airport,BZL,BD,Barisal,medium_airport,22.801001,90.301201
Cox's Bazar Airport,CXB,BD,Cox's Bazar,medium_airport,21.457517,91.963263
Shah Amanat International Airport,CGP,BD,Chattogram (Chittagong),large_airport,22.249599,91.813301
Hazrat Shahjalal International Airport,DAC,BD,Dhaka,large_airport,23.843347,90.397783
Ishurdi Airport,IRD,BD,Ishurdi,medium_airport,24.1525,89.0494
Jessore Airport,JSR,BD,Jashore (Jessore),medium_airport,23.1838,89.160797
Shah Makhdum Airport,RJH,BD,Rajshahi,medium_airport,24.437201,88.616501
Saidpur Airport,SPD,BD,Saidpur,medium_airport,25.759199,88.908897
Osmany International Airport,ZYL,BD,Sylhet,large_airport,24.963071,91.866903
Hong Kong International Airport,HKG,HK,Hong Kong,large_airport,22.31184,113.914862
Agra Airport / Agra Air Force Station,AGR,IN,Agra,medium_airport,27.157975,77.961025
Prayagraj Airport,IXD,IN,Allahabad,medium_airport,25.4401,81.733902
Sri Guru Ram Das Ji International Airport,ATQ,IN,Amritsar,large_airport,31.7096,74.797302
Nal Airport,BKB,IN,Bikaner,medium_airport,28.070601,73.207199
Kullu Manali Airport,KUU,IN,Bhuntar,medium_airport,31.876699,77.154404
Bhatinda Air Force Station,BUP,IN,,medium_airport,30.2701,74.755798
Bareilly Air Force Station,BEK,IN,Bareilly,medium_airport,28.4221,79.450798
Shaheed Bhagat Singh International Airport,IXC,IN,Chandigarh,large_airport,30.6735,76.788498
Kanpur Airport,KNU,IN,Kanpur,medium_airport,26.404301,80.410103
Dehradun Jolly Grant Airport,DED,IN,Dehradun (Jauligrant),medium_airport,30.189243,78.176651
Indira Gandhi International Airport,DEL,IN,New Delhi,large_airport,28.55563,77.09519
Kangra Airport,DHM,IN,Kangra,medium_airport,32.164902,76.263018
Gwalior Airport,GWL,IN,Gwalior,medium_airport,26.29330062866211,78.22779846191406
Maharaja Agrasen International Airport,HSS,IN,Hisar,large_airport,29.186065,75.74142
Halwara International Airport,HWR,IN,Halwara,large_airport,30.748501,75.629799
Jodhpur Airport,JDH,IN,Jodhpur,medium_airport,26.251100540161133,73.04889678955078
Jaipur International Airport,JAI,IN,Jaipur,large_airport,26.8242,75.812202
Jaisalmer Airport,JSA,IN,,medium_airport,26.8887,70.864998
Jammu Airport,IXJ,IN,Jammu,medium_airport,32.688849,74.838152
Kishangarh Airport Ajmer,KQH,IN,Ajmer (Kishangarh),medium_airport,26.591007,74.812956
Kota Airport,KTU,IN,Kota,medium_airport,25.160200119,75.84559631350001
Ludhiana Airport,LUH,IN,,medium_airport,30.854700088500977,75.95259857177734
Leh Kushok Bakula Rimpochee Airport,IXL,IN,Leh,medium_airport,34.135899,77.546501
Chaudhary Charan Singh International Airport,LKO,IN,Lucknow,large_airport,26.760599,80.889297
Moradabad Airport,MZS,IN,Moradabad,medium_airport,28.81746,78.92187
Pathankot Airport,IXP,IN,Pathankot,medium_airport,32.233611,75.634444
Pantnagar Airport,PGH,IN,Pantnagar,medium_airport,29.0334,79.473701
Sheikh ul Alam International Airport,SXR,IN,Srinagar,large_airport,33.987099,74.7742
Luang Phabang International Airport,LPQ,LA,Luang Phabang,large_airport,19.904273,102.167191
Pakse International Airport,PKZ,LA,Pakse,large_airport,15.133973,105.779871
Savannakhet Airport,ZVK,LA,,medium_airport,16.55660057067871,104.76000213623048
Sam Neua Airport,NEU,LA,,medium_airport,20.4184,104.067001
Wattay International Airport,VTE,LA,Vientiane,large_airport,17.985052,102.566692
Aeropuerto Nacional Doctor Juan Plate,VMI,PY,Puerto Vallemi,medium_airport,-22.159371,-57.942395
Macau International Airport,MFM,MO,Nossa Senhora do Carmo,large_airport,22.149599,113.592003
Long Thanh International Airport (Under Construction),LTH,VN,Ho Chi Minh City (Long Thanh),large_airport,10.772842,107.040596
Gautam Buddha International Airport,BWA,NP,Siddharthanagar (Bhairahawa),large_airport,27.504636,83.410381
Janakpur Airport,JKR,NP,Janakpur,medium_airport,26.708799,85.922401
Tribhuvan International Airport,KTM,NP,Kathmandu,large_airport,27.6966,85.3591
Tenzing-Hillary Airport,LUA,NP,Lukla,medium_airport,27.686768,86.729479
Nepalgunj Airport,KEP,NP,Nepalgunj,medium_airport,28.1036,81.667
Pokhara Domestic Airport,PKR,NP,Pokhara,medium_airport,28.200621,83.981203
Taplejung Airport,TPJ,NP,Taplejung,medium_airport,27.3509,87.69525
Biratnagar Airport,BIR,NP,Biratnagar,medium_airport,26.48150062561035,87.26399993896484
Agatti Airport,AGX,IN,Agatti,medium_airport,10.8237,72.176003
Bellary Airport,BEP,IN,Bellary,medium_airport,15.162799835205078,76.88279724121094
Kempegowda International Airport Bengaluru,BLR,IN,Bengaluru,large_airport,13.1979,77.706299
Bidar Airport / Bidar Air Force Station,IXX,IN,Bidar,medium_airport,17.9081,77.487099
Vijayawada International Airport,VGA,IN,Vijayawada,large_airport,16.530011,80.804888
Coimbatore International Airport,CJB,IN,Coimbatore,large_airport,11.03,77.043404
Cochin International Airport,COK,IN,Kochi,large_airport,10.151047,76.400838
Calicut International Airport,CCJ,IN,Calicut,large_airport,11.135996,75.955152
Kadapa Airport,CDP,IN,Kadapa,medium_airport,14.513154,78.769183
Car Nicobar Air Force Base,CBD,IN,IAF Camp,medium_airport,9.153056,92.819273
Manohar International Airport,GOX,IN,Mopa,large_airport,15.744257,73.860625
Goa Dabolim International Airport,GOI,IN,Vasco da Gama,large_airport,15.380062,73.833328
Rajiv Gandhi International Airport,HYD,IN,Hyderabad,large_airport,17.231318,78.429855
Begumpet Airport,BPM,IN,Hyderabad,medium_airport,17.4531,78.467598
Kannur International Airport,CNN,IN,Kannur,large_airport,11.916343,75.544979
Kurnool Airport,KJB,IN,Orvakal,medium_airport,15.716288,78.16923
Madurai Airport,IXM,IN,Madurai,medium_airport,9.83450984955,78.09339904790001
Mangaluru International Airport,IXE,IN,Mangaluru,large_airport,12.95471,74.886812
Chennai International Airport,MAA,IN,Chennai,large_airport,12.990005,80.169296
Mysore Airport,MYQ,IN,Mysore,medium_airport,12.229751,76.653683
Veer Savarkar International Airport / INS Utkrosh,IXZ,IN,Port Blair,large_airport,11.640194,92.72902
Pondicherry Airport,PNY,IN,Puducherry (Pondicherry),medium_airport,11.968,79.812
Sri Sathya Sai Airport,PUT,IN,Puttaparthi,medium_airport,14.1492996216,77.7910995483
Rajahmundry Airport,RJA,IN,Madhurapudi,medium_airport,17.105799,81.813204
Salem Airport,SXV,IN,Salem,medium_airport,11.78330039978,78.06559753418
Tirupati International Airport,TIR,IN,Tirupati,large_airport,13.631988,79.539869
Tiruchirappalli International Airport,TRZ,IN,Tiruchirappalli,large_airport,10.762915,78.717741
Thiruvananthapuram International Airport,TRV,IN,Thiruvananthapuram,large_airport,8.481889,76.920029
Gelephu Airport,GLU,BT,Gelephu,medium_airport,26.88456,90.46412
Paro International Airport,PBH,BT,Paro,large_airport,27.4032,89.424599
Maafaru International Airport,NMF,MV,Noonu Atoll,large_airport,5.817407,73.468404
Gan International Airport,GAN,MV,Gan,large_airport,-0.692975,73.152627
Hanimaadhoo International Airport,HAQ,MV,Haa Dhaalu Atoll,large_airport,6.743235,73.167072
Kadhdhoo Airport,KDO,MV,Kadhdhoo,medium_airport,1.8591699600219729,73.52189636230469
Velana International Airport,MLE,MV,Malé,large_airport,4.19183,73.529099
Kaadedhdhoo Airport,KDM,MV,Huvadhu Atoll,medium_airport,0.488131,72.996902
Villa International Airport Maamigili,VAM,MV,Maamigili,medium_airport,3.471751,72.832633
Don Mueang International Airport,DMK,TH,Bangkok,large_airport,13.9126,100.607002
Kamphaeng Saen Airport,KDT,TH,Nakhon Pathom,medium_airport,14.1020002365,99.9171981812
Khok Kathiam Airport,KKM,TH,Lop Buri,medium_airport,14.87462,100.663397
Trat Airport,TDX,TH,Laem Ngop,medium_airport,12.2746,102.319
Suvarnabhumi Airport,BKK,TH,Bangkok,large_airport,13.6811,100.747002
U-Tapao–Rayong–Pattaya International Airport,UTP,TH,Rayong,large_airport,12.6799,101.004997
Chiang Mai International Airport,CNX,TH,Chiang Mai,large_airport,18.766799926799997,98.962600708
Mae Hong Son Airport,HGN,TH,Mae Hong Son,medium_airport,19.3013,97.9758
Lampang Airport,LPT,TH,,medium_airport,18.27090072631836,99.50420379638672
Nan Airport,NNT,TH,,medium_airport,18.807899475097656,100.78299713134766
Phrae Airport,PRH,TH,,medium_airport,18.1322,100.165001
Mae Fah Luang - Chiang Rai International Airport,CEI,TH,Chiang Rai,large_airport,19.952299,99.882896
Phetchabun Airport,PHY,TH,,medium_airport,16.6760005951,101.194999695
Hua Hin Airport,HHQ,TH,Hua Hin,medium_airport,12.6361999512,99.951499939
Takhli Royal Thai Air Force Base,TKH,TH,Takhli,medium_airport,15.2773,100.295998
Mae Sot Airport,MAQ,TH,,medium_airport,16.699899673461914,98.54509735107422
Sukhothai Airport,THS,TH,,medium_airport,17.238000869750977,99.81819915771484
Phitsanulok Airport,PHS,TH,Phitsanulok,medium_airport,16.7829,100.278999
Tak Airport,TKT,TH,,medium_airport,16.896,99.253304
Surat Thani Airport,URT,TH,Surat Thani,medium_airport,9.13259983063,99.135597229
Narathiwat Airport,NAW,TH,,medium_airport,6.5199198722839355,101.74299621582033
Chumphon Airport,CJM,TH,Chumphon,medium_airport,10.7112,99.361702
Nakhon Si Thammarat Airport,NST,TH,Nakhon Si Thammarat,medium_airport,8.539620399475098,99.9447021484375
Krabi International Airport,KBV,TH,Krabi,large_airport,8.095591,98.988955
Songkhla Airport,SGZ,TH,,medium_airport,7.186560153961182,100.60800170898438
Pattani Airport,PAN,TH,,medium_airport,6.78546,101.153999
Samui International Airport,USM,TH,Na Thon (Ko Samui Island),large_airport,9.54779,100.061996
Phuket International Airport,HKT,TH,Phuket,large_airport,8.113257,98.3174
Ranong Airport,UNN,TH,Ranong,medium_airport,9.77762,98.585503
Hat Yai International Airport,HDY,TH,Hat Yai,large_airport,6.93321,100.392998
Trang Airport,TST,TH,Trang,medium_airport,7.50874,99.6166
Udon Thani International Airport,UTH,TH,Udon Thani,large_airport,17.386186,102.788577
Sakon Nakhon Airport,SNO,TH,,medium_airport,17.195100784301758,104.11900329589844
Surin Airport,PXR,TH,Surin,medium_airport,14.868300437927,103.49800109863
Khon Kaen Airport,KKC,TH,Khon Kaen,medium_airport,16.466600418099997,102.783996582
Loei Airport,LOE,TH,,medium_airport,17.43910026550293,101.72200012207033
Buri Ram Airport,BFV,TH,Buriram,medium_airport,15.2295,103.252998
Nakhon Ratchasima Airport,NAK,TH,Chaloem Phra Kiat,medium_airport,14.9495,102.313004
Ubon Ratchathani Airport,UBP,TH,Ubon Ratchathani,medium_airport,15.2512998581,104.870002747
Roi Et Airport,ROI,TH,Roi Et,medium_airport,16.1168,103.774002
Nakhon Phanom Airport,KOP,TH,Nakhon Phanom,medium_airport,17.383801,104.642998
Buon Ma Thuot Airport,BMV,VN,Buon Ma Thuot,medium_airport,12.668299675,108.120002747
Cat Bi International Airport,HPH,VN,Haiphong (Hai An),large_airport,20.817428,106.724315
Cà Mau Airport,CAH,VN,Ca Mau City,medium_airport,9.177667,105.177778
Cam Ranh International Airport / Cam Ranh Air Base,CXR,VN,Nha Trang/nha Trang aiurportCam Ranh,large_airport,11.9982,109.219002
Con Dao Airport,VCS,VN,Con Dao,medium_airport,8.73183,106.633003
Can Tho International Airport,VCA,VN,Can Tho,large_airport,10.083397,105.709371
Dien Bien Phu Airport,DIN,VN,Dien Bien Phu,medium_airport,21.3974990845,103.008003235
Dong Hoi Airport,VDH,VN,Dong Hoi,medium_airport,17.515,106.590556
Lien Khuong Airport,DLI,VN,Da Lat,medium_airport,11.750556,108.366997
Da Nang International Airport,DAD,VN,Da Nang,large_airport,16.0439,108.198997
Noi Bai International Airport,HAN,VN,Hanoi (Soc Son),large_airport,21.221201,105.806999
Phu Bai International Airport,HUI,VN,Huế,medium_airport,16.400628,107.703094
Phu Cat Airport,UIH,VN,Quy Nohn,medium_airport,13.955,109.042
Pleiku Airport,PXU,VN,Pleiku,medium_airport,14.00450038909912,108.01699829101562
Phú Quốc International Airport,PQC,VN,Phu Quoc Island,large_airport,10.169783,103.99353
Rach Gia Airport,VKG,VN,Rach Gia,medium_airport,9.95802997234,105.132379532
Dong Tac Airport,TBB,VN,Tuy Hoa,medium_airport,13.0496,109.334
Tan Son Nhat International Airport,SGN,VN,Ho Chi Minh City,large_airport,10.8188,106.652
Van Don International Airport,VDO,VN,Van Don,medium_airport,21.120693,107.41539
Vinh Airport,VII,VN,Vinh,medium_airport,18.7376003265,105.67099762
Dawei Airport,TVY,MM,Dawei,medium_airport,14.1039,98.203598
Heho Airport,HEH,MM,Heho,medium_airport,20.74714,96.792029
Kengtung Airport,KET,MM,Kengtung,medium_airport,21.301599502563477,99.63600158691406
Kyaukpyu Airport,KYP,MM,Kyaukpyu,medium_airport,19.42639923095703,93.53479766845705
Kawthoung Airport,KAW,MM,Kawthoung,medium_airport,10.04930019378662,98.53800201416016
Loikaw Airport,LIW,MM,Loikaw,medium_airport,19.691499710083008,97.2147979736328
Lashio Airport,LSH,MM,Lashio,medium_airport,22.9778995513916,97.752197265625
Mandalay International Airport,MDL,MM,Mandalay,large_airport,21.70219993591309,95.97789764404295
Myeik Airport,MGZ,MM,Mkeik,medium_airport,12.439800262451172,98.62149810791016
Myitkyina Airport,MYT,MM,Myitkyina,medium_airport,25.3836,97.351898
Momeik Airport,MOE,MM,,medium_airport,23.092500686645508,96.64530181884766
Mong Hsat Airport,MOG,MM,Mong Hsat,medium_airport,20.516799926757812,99.25679779052734
Namsang Airport,NMS,MM,Namsang,medium_airport,20.89049911499023,97.73590087890624
Nay Pyi Taw International Airport,NYT,MM,Naypyitaw,large_airport,19.623501,96.200996
Putao Airport,PBU,MM,Putao,medium_airport,27.32990074157715,97.42630004882812
Sittwe Airport,AKY,MM,Sittwe,medium_airport,20.133165,92.870693
Thandwe Airport,SNW,MM,Thandwe,medium_airport,18.4606990814209,94.30010223388672
Tachileik Airport,THL,MM,Tachileik,medium_airport,20.483800888061523,99.9354019165039
Yangon International Airport,RGN,MM,Yangon,large_airport,16.907300949099998,96.1332015991
Sultan Hasanuddin International Airport,UPG,ID,Makassar,large_airport,-5.075539,119.553702
Frans Kaisiepo Airport,BIK,ID,Biak,medium_airport,-1.19002,136.108002
Douw Aturure Airport,NBX,ID,Nabire,medium_airport,-3.397973,135.393071
